Nummer;Spalte;Modell;Intervall;Wahrscheinlichkeit
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
30.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
30.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
30.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
30.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
30.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
30.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
30.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
30.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
30.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
30.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
30.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
30.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
30.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
30.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
30.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
30.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
30.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
30.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
30.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
30.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
30.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
30.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
30.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
30.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
30.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
30.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
30.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
30.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
30.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
30.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
30.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
30.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
31.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
31.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
31.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
31.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
31.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
31.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
31.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
31.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
31.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
31.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
31.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
31.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
31.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
31.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
31.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
31.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
31.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
31.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
31.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
31.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
31.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
31.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
31.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
31.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
31.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
31.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
31.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
31.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
31.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
31.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
31.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
31.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
32.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
32.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
32.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
32.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
32.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
32.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
32.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
32.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
32.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
32.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
32.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
32.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
32.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
32.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
32.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
32.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
32.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
32.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
32.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
32.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
32.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
32.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
32.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
32.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
32.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
32.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
32.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
32.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
32.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
32.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
32.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
32.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;0-4 Wochen;0.17335260925668206
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;4-8 Wochen;0.19965559640148567
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;8-12 Wochen;0.14178339076240598
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;12-16 Wochen;0.1005261862815009
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;lognorm;16-45 Wochen;0.2722764854762869
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;0-4 Wochen;0.11823400078540322
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;4-8 Wochen;0.17910436629380114
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;8-12 Wochen;0.16817792630664935
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;12-16 Wochen;0.13921549934384775
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;gamma;16-45 Wochen;0.36422420415981527
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;0-4 Wochen;0.08776880403900125
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;4-8 Wochen;0.15851276922145766
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;8-12 Wochen;0.17430701894370176
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;12-16 Wochen;0.16055153034850578
33.0;Gesetzlich_bis_Beh_Wartezeit_mean;weibull;16-45 Wochen;0.40935627791849316
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;0-4 Wochen;0.5711769223583747
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;4-8 Wochen;0.15819735667446655
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;8-12 Wochen;0.07665660825775278
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;12-16 Wochen;0.04537266605351631
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;lognorm;16-45 Wochen;0.10272567379393915
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;0-4 Wochen;0.49519902907204116
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;4-8 Wochen;0.2072886656430587
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;8-12 Wochen;0.11677592840776085
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;12-16 Wochen;0.06925314993607223
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;gamma;16-45 Wochen;0.10751906839939152
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;0-4 Wochen;0.49583409697332115
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;4-8 Wochen;0.21024068934831075
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;8-12 Wochen;0.11486904410632182
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;12-16 Wochen;0.0670425314938593
33.0;Gesetzlich_bis_Vorgespräch_Wartezeit_mean;weibull;16-45 Wochen;0.10654454239939437
33.0;Vorgespräch_bis_Beh_mean;lognorm;0-4 Wochen;0.3695108289802334
33.0;Vorgespräch_bis_Beh_mean;lognorm;4-8 Wochen;0.29738005448548294
33.0;Vorgespräch_bis_Beh_mean;lognorm;8-12 Wochen;0.1432848094958099
33.0;Vorgespräch_bis_Beh_mean;lognorm;12-16 Wochen;0.0739442755987636
33.0;Vorgespräch_bis_Beh_mean;lognorm;16-45 Wochen;0.10614349899639097
33.0;Vorgespräch_bis_Beh_mean;gamma;0-4 Wochen;0.3175868713745026
33.0;Vorgespräch_bis_Beh_mean;gamma;4-8 Wochen;0.3245436462830861
33.0;Vorgespräch_bis_Beh_mean;gamma;8-12 Wochen;0.18727584687430332
33.0;Vorgespräch_bis_Beh_mean;gamma;12-16 Wochen;0.09331788312874467
33.0;Vorgespräch_bis_Beh_mean;gamma;16-45 Wochen;0.07713442108252122
33.0;Vorgespräch_bis_Beh_mean;weibull;0-4 Wochen;0.27606278642898163
33.0;Vorgespräch_bis_Beh_mean;weibull;4-8 Wochen;0.34563335816570506
33.0;Vorgespräch_bis_Beh_mean;weibull;8-12 Wochen;0.22132033912811355
33.0;Vorgespräch_bis_Beh_mean;weibull;12-16 Wochen;0.10331431442869932
33.0;Vorgespräch_bis_Beh_mean;weibull;16-45 Wochen;0.05366893332062794
33.0;Privat_Wartezeit_mean;lognorm;0-4 Wochen;0.7285065436641739
33.0;Privat_Wartezeit_mean;lognorm;4-8 Wochen;0.14096490019710728
33.0;Privat_Wartezeit_mean;lognorm;8-12 Wochen;0.0535220576983686
33.0;Privat_Wartezeit_mean;lognorm;12-16 Wochen;0.026450846103732717
33.0;Privat_Wartezeit_mean;lognorm;16-45 Wochen;0.042550482169776194
33.0;Privat_Wartezeit_mean;gamma;0-4 Wochen;0.6037399922623655
33.0;Privat_Wartezeit_mean;gamma;4-8 Wochen;0.18116458377095512
33.0;Privat_Wartezeit_mean;gamma;8-12 Wochen;0.09216701561441276
33.0;Privat_Wartezeit_mean;gamma;12-16 Wochen;0.050870846348954224
33.0;Privat_Wartezeit_mean;gamma;16-45 Wochen;0.07009146379793108
33.0;Privat_Wartezeit_mean;weibull;0-4 Wochen;0.6561524876022609
33.0;Privat_Wartezeit_mean;weibull;4-8 Wochen;0.1616602829862237
33.0;Privat_Wartezeit_mean;weibull;8-12 Wochen;0.07545276822314406
33.0;Privat_Wartezeit_mean;weibull;12-16 Wochen;0.04058154773960465
33.0;Privat_Wartezeit_mean;weibull;16-45 Wochen;0.06185529802443446
